month,n_claims,n_directional,net_direction,share_worsen,share_improve,disagreement,hedge_rate,mean_horizon,share_named,share_expert,share_official,share_journalist,n_all_claims,n_pages,attention,m,rec,year,block,att_dm
1906-01,40.0,39.0,0.4871794871794871,0.2564102564102564,0.7435897435897436,0.5128205128205128,0.225,10.125,0.275,0.275,0.075,0.65,64,29,220.68965517241375,1906-01,False,1906,1905,36.066588229423445
1906-02,16.0,15.0,0.6,0.2,0.8,0.4,0.3125,9.25,0.25,0.4375,0.0,0.5625,49,29,168.9655172413793,1906-02,False,1906,1905,-15.657549701611003
1906-03,28.0,28.0,0.5,0.25,0.75,0.5,0.3571428571428571,12.0,0.1428571428571428,0.2142857142857142,0.0357142857142857,0.7142857142857143,63,30,210.0,1906-03,False,1906,1905,25.376933057009694
1906-04,14.0,13.0,0.8461538461538461,0.0769230769230769,0.9230769230769232,0.1538461538461538,0.4285714285714285,12.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.7857142857142857,40,30,133.33333333333334,1906-04,False,1906,1905,-51.28973360965696
1906-05,16.0,16.0,1.0,0.0,1.0,0.0,0.25,9.0,0.125,0.0625,0.125,0.8125,53,27,196.2962962962963,1906-05,False,1906,1905,11.673229353305999
1906-06,20.0,18.0,0.2222222222222222,0.3888888888888889,0.6111111111111112,0.7777777777777778,0.45,10.0,0.25,0.2,0.05,0.75,54,30,180.0,1906-06,False,1906,1905,-4.623066942990306
1906-07,39.0,38.0,0.6842105263157895,0.1578947368421052,0.8421052631578947,0.3157894736842105,0.4102564102564102,9.6,0.282051282051282,0.3333333333333333,0.0,0.6666666666666666,78,29,268.9655172413793,1906-07,False,1906,1905,84.342450298389
1906-08,22.0,21.0,0.0476190476190476,0.4761904761904761,0.5238095238095238,0.9523809523809524,0.2272727272727272,12.0,0.1363636363636363,0.3636363636363636,0.0454545454545454,0.5909090909090909,37,30,123.33333333333331,1906-08,False,1906,1905,-61.28973360965699
1906-09,19.0,19.0,0.2631578947368421,0.3684210526315789,0.631578947368421,0.736842105263158,0.3157894736842105,1.0,0.2105263157894736,0.2631578947368421,0.0526315789473684,0.631578947368421,40,26,153.84615384615384,1906-09,False,1906,1905,-30.776913096836466
1906-10,34.0,33.0,0.5151515151515151,0.2424242424242424,0.7575757575757576,0.4848484848484848,0.4411764705882353,7.0,0.1764705882352941,0.2058823529411764,0.0588235294117647,0.7058823529411765,61,29,210.3448275862069,1906-10,False,1906,1905,25.721760643216584
1906-11,18.0,15.0,0.6,0.2,0.8,0.4,0.3333333333333333,9.0,0.3888888888888889,0.1666666666666666,0.2222222222222222,0.5555555555555556,40,25,160.0,1906-11,False,1906,1905,-24.623066942990306
1906-12,28.0,28.0,0.5,0.25,0.75,0.5,0.3571428571428571,11.333333333333334,0.5714285714285714,0.3928571428571428,0.1785714285714285,0.4285714285714285,57,30,190.0,1906-12,False,1906,1905,5.376933057009694
1907-01,27.0,27.0,0.7777777777777778,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.5555555555555556,9.6,0.5185185185185185,0.5555555555555556,0.1111111111111111,0.3333333333333333,67,30,223.33333333333337,1907-01,False,1907,1905,38.710266390343065
1907-02,29.0,28.0,0.0,0.5,0.5,1.0,0.5172413793103449,12.0,0.5172413793103449,0.4482758620689655,0.1379310344827586,0.4137931034482758,53,30,176.66666666666666,1907-02,False,1907,1905,-7.956400276323649
1907-03,20.0,19.0,0.2631578947368421,0.3684210526315789,0.631578947368421,0.736842105263158,0.4,10.8,0.4,0.35,0.15,0.5,45,30,150.0,1907-03,False,1907,1905,-34.623066942990306
1907-04,39.0,37.0,0.4594594594594595,0.2702702702702703,0.7297297297297297,0.5405405405405406,0.3333333333333333,7.6,0.358974358974359,0.5128205128205128,0.0512820512820512,0.4102564102564102,65,29,224.13793103448276,1907-04,False,1907,1905,39.514864091492456
1907-05,26.0,26.0,-0.0769230769230769,0.5384615384615384,0.4615384615384615,0.9230769230769232,0.4615384615384615,12.0,0.3461538461538461,0.3076923076923077,0.0384615384615384,0.6538461538461539,49,29,168.9655172413793,1907-05,True,1907,1905,-15.657549701611003
1907-06,37.0,35.0,0.2,0.4,0.6,0.8,0.4324324324324324,6.0,0.3513513513513513,0.3513513513513513,0.2432432432432432,0.4054054054054054,60,29,206.8965517241379,1907-06,True,1907,1905,22.2734847811476
1907-07,24.0,23.0,0.6521739130434783,0.1739130434782608,0.8260869565217391,0.3478260869565217,0.4166666666666667,7.5,0.4166666666666667,0.4166666666666667,0.0833333333333333,0.5,46,26,176.92307692307693,1907-07,True,1907,1905,-7.699990019913372
1907-08,28.0,27.0,0.4074074074074074,0.2962962962962963,0.7037037037037037,0.5925925925925926,0.25,12.0,0.3214285714285714,0.5,0.1071428571428571,0.3214285714285714,43,30,143.33333333333334,1907-08,True,1907,1905,-41.28973360965696
1907-09,34.0,31.0,0.3548387096774194,0.3225806451612903,0.6774193548387096,0.6451612903225806,0.5,7.0,0.4705882352941176,0.5588235294117647,0.0294117647058823,0.4117647058823529,59,29,203.44827586206895,1907-09,True,1907,1905,18.825208919078648
1907-10,33.0,31.0,0.5483870967741935,0.2258064516129032,0.7741935483870968,0.4516129032258065,0.5151515151515151,3.5,0.6666666666666666,0.6060606060606061,0.1515151515151515,0.2121212121212121,67,29,231.0344827586207,1907-10,True,1907,1905,46.41141581563039
1907-11,41.0,41.0,0.7073170731707317,0.1463414634146341,0.8536585365853658,0.2926829268292683,0.3414634146341463,8.0,0.3902439024390244,0.3658536585365853,0.1707317073170731,0.4390243902439024,58,30,193.33333333333337,1907-11,True,1907,1905,8.710266390343065
1907-12,17.0,16.0,0.375,0.3125,0.6875,0.625,0.4705882352941176,6.0,0.3529411764705882,0.2941176470588235,0.3529411764705882,0.3529411764705882,38,30,126.66666666666669,1907-12,True,1907,1905,-57.95640027632362
1908-01,25.0,25.0,0.68,0.16,0.84,0.3199999999999999,0.24,12.0,0.44,0.44,0.08,0.4,63,28,225.0,1908-01,True,1908,1908,39.293194672505024
1908-02,17.0,17.0,0.7647058823529411,0.1176470588235294,0.8823529411764706,0.2352941176470588,0.2352941176470588,12.0,0.5882352941176471,0.4705882352941176,0.1764705882352941,0.3529411764705882,54,30,180.0,1908-02,True,1908,1908,-5.706805327494976
1908-03,21.0,21.0,0.8095238095238095,0.0952380952380952,0.9047619047619048,0.1904761904761904,0.3809523809523809,12.0,0.3809523809523809,0.2857142857142857,0.1428571428571428,0.5714285714285714,44,30,146.66666666666666,1908-03,True,1908,1908,-39.04013866082832
1908-04,12.0,12.0,0.8333333333333334,0.0833333333333333,0.9166666666666666,0.1666666666666666,0.4166666666666667,9.0,0.1666666666666666,0.3333333333333333,0.0,0.5833333333333334,52,30,173.33333333333334,1908-04,True,1908,1908,-12.373471994161633
1908-05,28.0,26.0,0.8461538461538461,0.0769230769230769,0.9230769230769232,0.1538461538461538,0.3214285714285714,9.0,0.3571428571428571,0.5357142857142857,0.0357142857142857,0.3571428571428571,43,30,143.33333333333334,1908-05,True,1908,1908,-42.37347199416163
1908-06,25.0,24.0,0.5833333333333334,0.2083333333333333,0.7916666666666666,0.4166666666666666,0.32,,0.52,0.48,0.08,0.4,59,30,196.66666666666663,1908-06,True,1908,1908,10.959861339171653
1908-07,33.0,33.0,0.5757575757575758,0.2121212121212121,0.7878787878787878,0.4242424242424242,0.2727272727272727,7.0,0.5151515151515151,0.5454545454545454,0.0303030303030303,0.4242424242424242,73,30,243.33333333333337,1908-07,False,1908,1908,57.626528005838395
1908-08,32.0,32.0,0.6875,0.15625,0.84375,0.3125,0.5,5.75,0.375,0.28125,0.0625,0.65625,75,30,250.0,1908-08,False,1908,1908,64.29319467250502
1908-09,18.0,17.0,0.7647058823529411,0.1176470588235294,0.8823529411764706,0.2352941176470588,0.2777777777777778,9.0,0.1666666666666666,0.2777777777777778,0.0,0.7222222222222222,59,30,196.66666666666663,1908-09,False,1908,1908,10.959861339171653
1908-10,40.0,39.0,0.6410256410256411,0.1794871794871795,0.8205128205128205,0.3589743589743589,0.225,12.0,0.675,0.675,0.075,0.225,66,30,220.0,1908-10,False,1908,1908,34.293194672505024
1908-11,33.0,32.0,0.875,0.0625,0.9375,0.125,0.3636363636363636,22.8,0.303030303030303,0.3636363636363636,0.0606060606060606,0.5757575757575758,66,25,264.0,1908-11,False,1908,1908,78.29319467250502
1908-12,17.0,17.0,0.6470588235294118,0.1764705882352941,0.8235294117647058,0.3529411764705882,0.3529411764705882,6.0,0.5294117647058824,0.4117647058823529,0.1764705882352941,0.2941176470588235,44,30,146.66666666666666,1908-12,False,1908,1908,-39.04013866082832
1909-01,31.0,27.0,0.8518518518518519,0.074074074074074,0.925925925925926,0.1481481481481481,0.1935483870967742,10.88888888888889,0.4838709677419355,0.6451612903225806,0.0967741935483871,0.2580645161290322,70,29,241.3793103448276,1909-01,False,1909,1908,55.67250501733261
1909-02,15.0,14.0,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.8571428571428572,0.5333333333333333,9.0,0.2666666666666666,0.4666666666666667,0.1333333333333333,0.4,43,30,143.33333333333334,1909-02,False,1909,1908,-42.37347199416163
1909-03,23.0,23.0,0.391304347826087,0.3043478260869565,0.6956521739130435,0.6086956521739131,0.4347826086956521,9.0,0.3478260869565217,0.3478260869565217,0.0869565217391304,0.5652173913043478,48,30,160.0,1909-03,False,1909,1908,-25.706805327494976
1909-04,45.0,45.0,0.9111111111111112,0.0444444444444444,0.9555555555555556,0.0888888888888889,0.4888888888888889,10.8,0.5111111111111111,0.5111111111111111,0.0444444444444444,0.4222222222222222,74,29,255.17241379310343,1909-04,False,1909,1908,69.46560846560845
1909-05,27.0,27.0,1.0,0.0,1.0,0.0,0.2592592592592592,10.0,0.5185185185185185,0.5185185185185185,0.0,0.4814814814814814,40,30,133.33333333333334,1909-05,False,1909,1908,-52.37347199416163
1909-06,15.0,14.0,0.4285714285714285,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.5333333333333333,12.0,0.3333333333333333,0.4,0.0,0.5333333333333333,43,28,153.57142857142858,1909-06,False,1909,1908,-32.13537675606639
1909-07,27.0,26.0,0.6923076923076923,0.1538461538461538,0.8461538461538461,0.3076923076923077,0.2962962962962963,6.5,0.4074074074074074,0.6296296296296297,0.037037037037037,0.3333333333333333,58,30,193.33333333333337,1909-07,False,1909,1908,7.626528005838395
1909-08,30.0,30.0,0.9333333333333332,0.0333333333333333,0.9666666666666668,0.0666666666666666,0.3,10.0,0.6,0.5,0.1,0.4,64,30,213.33333333333337,1909-08,False,1909,1908,27.626528005838395
