date,block,hit,claim,econ,additive,full
1928-07-03,1926,0,0.3621179734512433,0.5672617103475677,0.3862516150448774,0.6129038142617813
1928-10-09,1926,1,0.6172563946902808,0.5361996488038067,0.6371148034201709,0.6736683471405123
1928-09-26,1926,1,0.6106660264453954,0.5486237015533406,0.6411464286112764,0.6967521958354442
1928-09-26,1926,1,0.6058020305867527,0.5486237015533406,0.6326747040186202,0.6850061579565694
1928-09-26,1926,1,0.5927545409318168,0.5486237015533406,0.6321444247997103,0.6902351178727779
1928-08-01,1926,1,0.6044214866256791,0.6174877807949264,0.7078903759159402,0.778684093227591
1928-08-01,1926,0,0.18073295578030485,0.6174877807949264,0.24370468111135563,0.16815120100432615
1928-08-01,1926,1,0.6011886665971449,0.6174877807949264,0.7042972886387133,0.7931658616319716
1928-08-15,1926,1,0.4903733534288965,0.6174877807949264,0.6009570261989499,0.3006058211264236
1928-08-15,1926,0,0.44904378084375823,0.6174877807949264,0.557577739022814,0.26387654295469964
1928-08-15,1926,0,0.4565551432725552,0.6174877807949264,0.5682655848289507,0.2675252703652165
1928-08-15,1926,1,0.4850442880096429,0.6174877807949264,0.5979085122015501,0.29789614238544615
1928-10-22,1926,1,0.5056923223510039,0.5361996488038067,0.5337149079009462,0.5841347779728553
1928-10-22,1926,1,0.6116420784300606,0.5361996488038067,0.6338470295004435,0.6705041643768427
1928-10-22,1926,1,0.5141053034896155,0.5361996488038067,0.5473197462492304,0.5913468193313931
1928-10-01,1926,1,0.5863891589162527,0.5361996488038067,0.5988868222822108,0.6415227906521465
1928-10-01,1926,1,0.5927545409318168,0.5361996488038067,0.6192098525940107,0.6672201243429114
1928-10-01,1926,1,0.600477234795337,0.5361996488038067,0.622393375474323,0.6682888708434802
1928-10-01,1926,1,0.6038836465773612,0.5361996488038067,0.6243805452212526,0.6701957498687772
1928-09-15,1926,1,0.5717251616011634,0.5486237015533406,0.6093860203486278,0.6668003412002907
1928-11-27,1926,1,0.3718587260652545,0.5358564584252665,0.42467519547287885,0.1657390543392226
1928-11-27,1926,0,0.3756269790732151,0.5358564584252665,0.37295561356127555,0.1250751759428966
1928-11-27,1926,0,0.5022943416062974,0.5358564584252665,0.5397642652013079,0.6115445654260626
1928-12-20,1926,0,0.4442753106483172,0.5103452493007566,0.41256202394441066,0.19778345422150548
1928-12-15,1926,0,0.6018334857457606,0.5103452493007566,0.5885047975081428,0.6276652923634652
1928-10-14,1926,0,0.3628490344361271,0.5361996488038067,0.35136187788049844,0.2173495575824699
1928-12-28,1926,0,0.6118930000023587,0.5103452493007566,0.6006759268335313,0.6336933388517267
1928-12-28,1926,0,0.6147032931302258,0.5103452493007566,0.6023665898507882,0.6353581115233781
1928-12-31,1926,1,0.4372263742113396,0.5103452493007566,0.4432514455123127,0.212026331306107
1929-02-23,1929,0,0.3148512196821409,0.5981059797969699,0.3480286155363223,0.6820044306898362
1928-12-31,1926,1,0.47681818168884677,0.5103452493007566,0.4861919481994679,0.5295393046044016
1928-12-31,1926,1,0.47662166672719414,0.5103452493007566,0.48112572857436664,0.5329784523603577
1928-12-31,1926,1,0.48769787753962573,0.5103452493007566,0.4865551148351358,0.5254917553714468
1928-11-28,1926,0,0.6131349353943827,0.5358564584252665,0.6225292060216456,0.6865859726347887
1928-11-28,1926,0,0.43441814779967136,0.5358564584252665,0.45375239672547324,0.18399613921346533
1928-11-28,1926,0,0.37493153000572954,0.5358564584252665,0.36533168687990264,0.6121001491621704
1929-02-15,1929,1,0.42053850344797955,0.5981059797969699,0.4788966636175862,0.07927158497615139
1929-05-03,1929,0,0.5496686848229695,0.5469159129542519,0.565186979120686,0.5840624833110362
1929-07-02,1929,0,0.6361812848586238,0.5716294399796451,0.6711846590661157,0.6624995303065633
1929-06-05,1929,0,0.6347460149055969,0.5717741006004359,0.6724921483186831,0.6914562322041449
1929-06-05,1929,0,0.6301927589711253,0.5717741006004359,0.6707192952464356,0.6892415179317505
1929-06-05,1929,0,0.6511518548387909,0.5717741006004359,0.6929964639425671,0.7149770097048791
1929-05-17,1929,1,0.3296626781819646,0.5469159129542519,0.33914161059675774,0.24244717244092814
1929-06-23,1929,1,0.5489277669223321,0.5717741006004359,0.562541022596963,0.17900104937664282
1929-09-16,1929,0,0.6297165604202144,0.5421026664258551,0.6429068221810414,0.6474009525728477
1929-09-16,1929,0,0.6519673920971777,0.5421026664258551,0.6662507926786596,0.6727620196870239
1929-06-18,1929,1,0.34469040750040597,0.5717741006004359,0.34673888972986106,0.23470713475391922
1929-06-18,1929,0,0.6437009009102621,0.5717741006004359,0.6544330408028569,0.6830503978737525
1929-10-31,1929,0,0.6379659250058397,0.44801355753158917,0.5450900937476287,0.4461762139773425
1929-10-29,1929,0,0.6303947705935949,0.44801355753158917,0.5654834462552364,0.45355529032666203
1929-09-22,1929,0,0.5297214219735586,0.5421026664258551,0.5598709971108135,0.5707399357118272
1929-09-22,1929,0,0.621856278974558,0.5421026664258551,0.6381026557782644,0.6465969333314868
1929-09-22,1929,0,0.29713127807599365,0.5421026664258551,0.2826725467553805,0.5158411626566192
1929-09-22,1929,0,0.5266669885495211,0.5421026664258551,0.5581326163216265,0.5689978037751566
1929-11-16,1929,0,0.5393108173224931,0.3997580665757276,0.3492680795813931,0.2007548979319058
1929-08-02,1929,1,0.5414749493626092,0.5584515576121021,0.529235183563051,0.18658698111049632
1929-08-02,1929,1,0.5450230707687488,0.5584515576121021,0.5312844006301868,0.1878487289635506
1929-08-02,1929,0,0.6470053827174722,0.5584515576121021,0.6757225593704645,0.6819195134610632
1929-08-28,1929,0,0.5614418717164957,0.5584515576121021,0.5680665334635984,0.5851730456838958
1929-11-08,1929,0,0.6427079027723785,0.3997580665757276,0.5128746826747678,0.34575913991846197
1929-11-08,1929,0,0.23978394514305845,0.3997580665757276,0.15486780584780152,0.2084512202664066
1929-10-30,1929,0,0.6497131489618507,0.44801355753158917,0.5677727066374958,0.4600921297868695
1929-10-30,1929,0,0.5398809229379895,0.44801355753158917,0.42444163380017597,0.2878008161528818
1929-10-30,1929,0,0.5537506756122044,0.44801355753158917,0.4840826486446404,0.3851999783328066
1929-10-24,1929,1,0.32970558618919277,0.44801355753158917,0.23058607376354218,0.3007954844741545
1929-10-24,1929,1,0.4160649717010609,0.44801355753158917,0.3373271006974107,0.4447694243721843
1929-10-24,1929,0,0.6539973927796167,0.44801355753158917,0.5710962602928946,0.46612147907334184
1929-10-24,1929,1,0.46774203776919304,0.44801355753158917,0.3871567453753819,0.5034470499228033
1929-09-26,1929,0,0.6273626296398015,0.5421026664258551,0.616731779085854,0.6326643176223328
1929-09-26,1929,1,0.3454625088255254,0.5421026664258551,0.36811913637538146,0.2697343480681296
1929-09-26,1929,0,0.6390134028046477,0.5421026664258551,0.6470205173301521,0.6495343228479117
1929-12-25,1929,0,0.6621182454368978,0.42520819872505533,0.5547566805159353,0.4377918714339583
1929-12-15,1929,0,0.6365492896963251,0.42520819872505533,0.5254070265122988,0.40454473236490274
1929-10-26,1929,0,0.6406730148695754,0.44801355753158917,0.5593384165617218,0.46223978921064124
1929-10-26,1929,0,0.6487404331809277,0.44801355753158917,0.5649891303331609,0.47063313142927843
