date,unemployment_rate,recession_flag,gdp_growth_yoy,cpi_inflation_yoy,consumer_sentiment,initial_claims
2008-05-06,5.1,0,1.3924712055185307,3.9749035501344343,62.6,370000
2008-05-07,5.1,0,1.3924712055185307,3.9749035501344343,62.6,370000
2008-05-08,5.1,0,1.3924712055185307,3.9749035501344343,62.6,370000
2008-05-09,5.1,0,1.3924712055185307,3.9749035501344343,62.6,370000
2008-05-10,5.1,0,1.3924712055185307,3.9749035501344343,62.6,370000
2008-05-11,5.1,0,1.3924712055185307,3.9749035501344343,62.6,370000
2008-05-12,5.1,0,1.3924712055185307,3.9749035501344343,62.6,370000
2008-05-13,5.1,0,1.3924712055185307,3.9749035501344343,62.6,370000
2008-05-14,5.1,0,1.3924712055185307,3.9749035501344343,62.6,370000
2008-05-15,5.1,0,1.3924712055185307,3.9749035501344343,62.6,370000
2008-05-16,5.0,0,1.3924712055185307,3.9037609759888126,62.6,370000
2008-05-17,5.0,0,1.3924712055185307,3.9037609759888126,62.6,366000
2008-05-18,5.0,0,1.3924712055185307,3.9037609759888126,62.6,366000
2008-05-19,5.0,0,1.3924712055185307,3.9037609759888126,62.6,366000
2008-05-20,5.0,0,1.3924712055185307,3.9037609759888126,62.6,366000
2008-05-21,5.0,0,1.3924712055185307,3.9037609759888126,62.6,366000
2008-05-22,5.0,0,1.3924712055185307,3.9037609759888126,62.6,366000
2008-05-23,5.0,0,1.3924712055185307,3.9037609759888126,62.6,366000
2008-05-24,5.0,0,1.3924712055185307,3.9037609759888126,62.6,367000
2008-05-25,5.0,0,1.3924712055185307,3.9037609759888126,62.6,367000
2008-05-26,5.0,0,1.3924712055185307,3.9037609759888126,62.6,367000
2008-05-27,5.0,0,1.3924712055185307,3.9037609759888126,62.6,367000
2008-05-28,5.0,0,1.3924712055185307,3.9037609759888126,62.6,367000
2008-05-29,5.0,0,1.3924712055185307,3.9037609759888126,62.6,367000
2008-05-30,5.0,0,1.3924712055185307,3.9037609759888126,62.6,367000
2008-05-31,5.0,0,1.3924712055185307,3.9037609759888126,59.8,369000
2008-06-01,5.0,0,1.3924712055185307,3.9037609759888126,59.8,369000
2008-06-02,5.0,0,1.3924712055185307,3.9037609759888126,59.8,369000
2008-06-03,5.0,0,1.3924712055185307,3.9037609759888126,59.8,369000
2008-06-04,5.0,0,1.3924712055185307,3.9037609759888126,59.8,369000
2008-06-05,5.0,0,1.3924712055185307,3.9037609759888126,59.8,369000
2008-06-06,5.0,0,1.3924712055185307,3.9037609759888126,59.8,369000
2008-06-07,5.0,0,1.3924712055185307,3.9037609759888126,59.8,362000
2008-06-08,5.0,0,1.3924712055185307,3.9037609759888126,59.8,362000
2008-06-09,5.0,0,1.3924712055185307,3.9037609759888126,59.8,362000
2008-06-10,5.0,0,1.3924712055185307,3.9037609759888126,59.8,362000
2008-06-11,5.0,0,1.3924712055185307,3.9037609759888126,59.8,362000
2008-06-12,5.0,0,1.3924712055185307,3.9037609759888126,59.8,362000
2008-06-13,5.0,0,1.3924712055185307,3.9037609759888126,59.8,362000
2008-06-14,5.0,0,1.3924712055185307,3.9037609759888126,59.8,382000
2008-06-15,5.4,0,1.3924712055185307,4.088413823123993,59.8,382000
2008-06-16,5.4,0,1.3924712055185307,4.088413823123993,59.8,382000
2008-06-17,5.4,0,1.3924712055185307,4.088413823123993,59.8,382000
2008-06-18,5.4,0,1.3924712055185307,4.088413823123993,59.8,382000
2008-06-19,5.4,0,1.3924712055185307,4.088413823123993,59.8,382000
2008-06-20,5.4,0,1.3924712055185307,4.088413823123993,59.8,382000
2008-06-21,5.4,0,1.3924712055185307,4.088413823123993,59.8,378000
2008-06-22,5.4,0,1.3924712055185307,4.088413823123993,59.8,378000
2008-06-23,5.4,0,1.3924712055185307,4.088413823123993,59.8,378000
2008-06-24,5.4,0,1.3924712055185307,4.088413823123993,59.8,378000
2008-06-25,5.4,0,1.3924712055185307,4.088413823123993,59.8,378000
2008-06-26,5.4,0,1.3924712055185307,4.088413823123993,59.8,378000
2008-06-27,5.4,0,1.3924712055185307,4.088413823123993,59.8,378000
2008-06-28,5.4,0,1.3924712055185307,4.088413823123993,59.8,381000
2008-06-29,5.4,0,1.3924712055185307,4.088413823123993,59.8,381000
2008-06-30,5.4,0,1.3924712055185307,4.088413823123993,59.8,381000
2008-07-01,5.4,0,1.3924712055185307,4.088413823123993,56.4,381000
2008-07-02,5.4,0,1.3924712055185307,4.088413823123993,56.4,381000
2008-07-03,5.4,0,1.3924712055185307,4.088413823123993,56.4,381000
2008-07-04,5.4,0,1.3924712055185307,4.088413823123993,56.4,381000
2008-07-05,5.4,0,1.3924712055185307,4.088413823123993,56.4,392000
2008-07-06,5.4,0,1.3924712055185307,4.088413823123993,56.4,392000
2008-07-07,5.4,0,1.3924712055185307,4.088413823123993,56.4,392000
2008-07-08,5.4,0,1.3924712055185307,4.088413823123993,56.4,392000
2008-07-09,5.4,0,1.3924712055185307,4.088413823123993,56.4,392000
2008-07-10,5.4,0,1.3924712055185307,4.088413823123993,56.4,392000
2008-07-11,5.4,0,1.3924712055185307,4.088413823123993,56.4,392000
2008-07-12,5.4,0,1.3924712055185307,4.088413823123993,56.4,371000
2008-07-13,5.4,0,1.3924712055185307,4.088413823123993,56.4,371000
2008-07-14,5.4,0,1.3924712055185307,4.088413823123993,56.4,371000
2008-07-15,5.4,0,1.3924712055185307,4.088413823123993,56.4,371000
2008-07-16,5.6,0,1.3924712055185307,4.935966105947864,56.4,371000
2008-07-17,5.6,0,1.3924712055185307,4.935966105947864,56.4,371000
2008-07-18,5.6,0,1.3924712055185307,4.935966105947864,56.4,371000
2008-07-19,5.6,0,1.3924712055185307,4.935966105947864,56.4,385000
2008-07-20,5.6,0,1.3924712055185307,4.935966105947864,56.4,385000
2008-07-21,5.6,0,1.3924712055185307,4.935966105947864,56.4,385000
2008-07-22,5.6,0,1.3924712055185307,4.935966105947864,56.4,385000
2008-07-23,5.6,0,1.3924712055185307,4.935966105947864,56.4,385000
2008-07-24,5.6,0,1.3924712055185307,4.935966105947864,56.4,385000
2008-07-25,5.6,0,1.3924712055185307,4.935966105947864,56.4,385000
2008-07-26,5.6,0,1.3924712055185307,4.935966105947864,56.4,402000
2008-07-27,5.6,0,1.3924712055185307,4.935966105947864,56.4,402000
2008-07-28,5.6,0,1.3924712055185307,4.935966105947864,56.4,402000
2008-07-29,5.6,0,1.3924712055185307,4.935966105947864,56.4,402000
2008-07-30,5.6,0,1.3760107660276244,4.935966105947864,56.4,402000
2008-07-31,5.6,0,1.3760107660276244,4.935966105947864,61.2,402000
2008-08-01,5.6,0,1.3760107660276244,4.935966105947864,61.2,402000
2008-08-02,5.6,0,1.3760107660276244,4.935966105947864,61.2,434000
2008-08-03,5.6,0,1.3760107660276244,4.935966105947864,61.2,434000
2008-08-04,5.6,0,1.3760107660276244,4.935966105947864,61.2,434000
2008-08-05,5.6,0,1.3760107660276244,4.935966105947864,61.2,434000
2008-08-06,5.6,0,1.3760107660276244,4.935966105947864,61.2,434000
2008-08-07,5.6,0,1.3760107660276244,4.935966105947864,61.2,434000
2008-08-08,5.6,0,1.3760107660276244,4.935966105947864,61.2,434000
2008-08-09,5.6,0,1.3760107660276244,4.935966105947864,61.2,448000
2008-08-10,5.6,0,1.3760107660276244,4.935966105947864,61.2,448000
2008-08-11,5.6,0,1.3760107660276244,4.935966105947864,61.2,448000
2008-08-12,5.6,0,1.3760107660276244,4.935966105947864,61.2,448000
2008-08-13,5.6,0,1.3760107660276244,4.935966105947864,61.2,448000
2008-08-14,5.6,0,1.3760107660276244,4.935966105947864,61.2,448000
2008-08-15,5.8,0,1.3760107660276244,5.497512078341837,61.2,448000
2008-08-16,5.8,0,1.3760107660276244,5.497512078341837,61.2,430000
2008-08-17,5.8,0,1.3760107660276244,5.497512078341837,61.2,430000
2008-08-18,5.8,0,1.3760107660276244,5.497512078341837,61.2,430000
2008-08-19,5.8,0,1.3760107660276244,5.497512078341837,61.2,430000
2008-08-20,5.8,0,1.3760107660276244,5.497512078341837,61.2,430000
2008-08-21,5.8,0,1.3760107660276244,5.497512078341837,61.2,430000
2008-08-22,5.8,0,1.3760107660276244,5.497512078341837,61.2,430000
2008-08-23,5.8,0,1.3760107660276244,5.497512078341837,61.2,424000
2008-08-24,5.8,0,1.3760107660276244,5.497512078341837,61.2,424000
2008-08-25,5.8,0,1.3760107660276244,5.497512078341837,61.2,424000
2008-08-26,5.8,0,1.3760107660276244,5.497512078341837,61.2,424000
2008-08-27,5.8,0,1.3760107660276244,5.497512078341837,61.2,424000
2008-08-28,5.8,0,1.3760107660276244,5.497512078341837,61.2,424000
2008-08-29,5.8,0,1.3760107660276244,5.497512078341837,61.2,424000
2008-08-30,5.8,0,1.3760107660276244,5.497512078341837,61.2,421000
2008-08-31,5.8,0,1.3760107660276244,5.497512078341837,63.0,421000
2008-09-01,5.8,0,1.3760107660276244,5.497512078341837,63.0,421000
2008-09-02,5.8,0,1.3760107660276244,5.497512078341837,63.0,421000
2008-09-03,5.8,0,1.3760107660276244,5.497512078341837,63.0,421000
2008-09-04,5.8,0,1.3760107660276244,5.497512078341837,63.0,421000
2008-09-05,5.8,0,1.3760107660276244,5.497512078341837,63.0,421000
2008-09-06,5.8,0,1.3760107660276244,5.497512078341837,63.0,442000
2008-09-07,5.8,0,1.3760107660276244,5.497512078341837,63.0,442000
2008-09-08,5.8,0,1.3760107660276244,5.497512078341837,63.0,442000
2008-09-09,5.8,0,1.3760107660276244,5.497512078341837,63.0,442000
2008-09-10,5.8,0,1.3760107660276244,5.497512078341837,63.0,442000
